time_s,r_x_km,r_y_km,r_z_km,v_x_kms,v_y_kms,v_z_kms,rho_x_km,rho_y_km,rho_z_km,rho_dot_x_kms,rho_dot_y_kms,rho_dot_z_kms
0.0,42164.14,0.0,0.0,-1.1476123334809826e-05,3.0746624642126745,-4.568518421149699e-06,0.0,0.0,0.0,-1.1476123334809826e-05,1.2845841819383563e-06,-4.568518421149699e-06
360.0,42149.607477742036,1106.7513527466517,-0.001644477713682136,-0.08072012626855275,3.0736030354085435,-4.566944141131496e-06,-0.004118790573887011,0.0005706877797497976,-0.001644477713682136,-1.1404732620664936e-05,1.8852787670327854e-06,-4.566944141131496e-06
720.0,42106.028180916925,2212.7400042264007,-0.0032878220757417537,-0.16137317910160545,3.0704254780172797,-4.562222384461365e-06,-0.00821046449982356,0.0013569261314736176,-0.0032878220757417537,-1.1325483964481984e-05,2.4820186065701074e-06,-4.562222384461365e-06
1080.0,42033.43212976076,3317.203778194468,-0.004928900514781746,-0.24191505971755464,3.0651319798482604,-4.55435640240125e-06,-0.01227220259953344,0.002357217261497898,-0.004928900514781746,-1.1238431962599158e-05,3.074392586548667e-06,-4.55435640240125e-06
1440.0,41931.86933885487,4419.381548463856,-0.006566582019875889,-0.3222902697007743,3.057726186412485,-4.543351612475558e-06,-0.016301206293286293,0.0035699159058861013,-0.006566582019875889,-1.1143636584298522e-05,3.6619925986569404e-06,-4.543351612475558e-06
1800.0,41801.40978270842,5518.5137632571295,-0.00819973791979794,-0.402443425342353,3.0482131984178378,-4.529215594748646e-06,-0.0202946995442808,0.004993230462236173,-0.00819973791979794,-1.1041163130905023e-05,4.244413820748572e-06,-4.529215594748646e-06
2160.0,41642.143347596306,6613.842968476234,-0.00982724266064272,-0.4823192957788886,3.036599568263097,-4.511958086614241e-06,-0.024249930823912406,0.006625224235873456,-0.00982724266064272,-1.093108218948757e-05,4.821255002852262e-06,-4.511958086614241e-06
2520.0,41454.179769685186,7704.6143295302645,-0.011447974581304048,-0.5618628410264825,3.0228932955331063,-4.491590976100407e-06,-0.02816417491228628,0.008463816755420153,-0.011447974581304048,-1.0813469586101886e-05,5.392118729500628e-06,-4.491590976100407e-06
2880.0,41237.64855948991,8790.076151362167,-0.013060816686275933,-0.6410192498838079,3.007103821498183,-4.46812829369461e-06,-0.03203473484356739,0.010506785217254722,-0.013060816686275933,-1.0688406332949709e-05,5.956611703925881e-06,-4.46812829369461e-06
3240.0,40992.69891271245,9869.480396316534,-0.014664657415245237,-0.719733977678211,2.9892420226215086,-4.441586202694463e-06,-0.03585894371971673,0.01275176600879744,-0.014664657415245237,-1.0555978572424683e-05,6.514345014918566e-06,-4.441586202694463e-06
