time_s,r_x_km,r_y_km,r_z_km,v_x_kms,v_y_kms,v_z_kms,rho_x_km,rho_y_km,rho_z_km,rho_dot_x_kms,rho_dot_y_kms,rho_dot_z_kms
0.0,42164.14,0.0,0.0,-1.496151503031949e-05,3.0746468893772723,-3.649328843228662e-06,0.0,0.0,0.0,-1.496151503031949e-05,-1.429025121996656e-05,-3.649328843228662e-06
360.0,42149.606222687486,1106.7457464438376,-0.0013136074760630493,-0.08072361434312371,3.073587465871129,-3.6480713095338974e-06,-0.005520570457217822,-0.005000739894373343,-0.0013136074760630493,-1.5706559783635832e-05,-1.3485117389113408e-05,-3.6480713095338974e-06
720.0,42106.02566872562,2212.7287953928762,-0.002626309631652384,-0.16137667633819414,3.0704099240516722,-3.644299573478224e-06,-0.011307424365845307,-0.009704624109140254,-0.002626309631652384,-1.6440782669215335e-05,-1.2641147682306969e-05,-3.644299573478224e-06
1080.0,42033.428355720884,3317.186974199367,-0.003937201769333057,-0.24191857423967797,3.0651164511411557,-3.6380162314832753e-06,-0.017356574612024576,-0.014097775585480305,-0.003937201769333057,-1.7163677858487347e-05,-1.17589235155325e-05,-3.6380162314832753e-06
1440.0,41931.86429504027,4419.35916003729,-0.005245380437899117,-0.32229381123471723,3.057710691926711,-3.6292256102258434e-06,-0.023663853319062678,-0.01816653133343025,-0.005245380437899117,-1.787474732364529e-05,-1.0839052654903916e-05,-3.6292256102258434e-06
1800.0,41801.403457410444,5518.485804205379,-0.006549944054766454,-0.4024470051665218,3.0481977462582823,-3.617933763667491e-06,-0.030224914784346895,-0.021897451837112877,-0.006549944054766454,-1.857350118009411e-05,-9.882168796594106e-06,-3.617933763667491e-06
2160.0,41642.135724775515,6613.8094553492265,-0.007849993527082414,-0.4823229266642872,3.0365841655458445,-3.604148468896139e-06,-0.03703523848478551,-0.025277330311599292,-0.007849993527082414,-1.9259458023399024e-05,-8.888931127916768e-06,-3.604148468896139e-06
2520.0,41454.17082844598,7704.575281242603,-0.009144632871124945,-0.5618665371685057,3.022877948258316,-3.587879220782486e-06,-0.04409013217283787,-0.02829320180120888,-0.009144632871124945,-1.9932145261104572e-05,-7.860023877500772e-06,-3.587879220782486e-06
2880.0,41237.638273581346,8790.031588769145,-0.010432969829565266,-0.6410230268255722,3.007088534427214,-3.5691372254548945e-06,-0.05138473509016221,-0.03093235210959702,-0.010432969829565266,-2.0591099437985515e-05,-6.7961558442989964e-06,-3.5691372254548945e-06
3240.0,40992.68725005808,9869.430341746758,-0.01171411648616946,-0.719737852225677,2.989226799158802,-3.5479353925971743e-06,-0.05891402129706986,-0.03318232656152918,-0.01171411648616946,-2.1235866554060387e-05,-5.698059908617097e-06,-3.5479353925971743e-06
3600.0,40719.486529784,10942.027676238577,-0.012987189877516177,-0.7979567739580813,2.969305045159146,-3.524288326574522e-06,-0.06667280321573799,-0.03503093857325446,-0.012987189877516177,-2.1866002378068375e-05,-4.566492526077092e-06,-3.524288326574522e-06
3960.0,40418.22435052958,12007.084412996011,-0.014251312601309631,-0.8756258939579964,2.947336994277175,-3.4982123163936696e-06,-0.07465573512171228,-0.03646627805574367,-0.014251312601309631,-2.248107275329815e-05,-3.4022332108168246e-06,-3.4982123163936696e-06
4320.0,40089.10828635565,13063.866566681425,-0.01550561342086943,-0.9526916926194235,2.9233377780715175,-3.46972532450407e-06,-0.08285731683997262,-0.037476719612033235,-0.01550561342086943,-2.3080653895419415e-05,-2.206084000099283e-06,-3.46972532450407e-06
4680.0,39732.365104726494,14111.645851520061,-0.01674922786538135,-1.0291010656484778,2.897323927407541,-3.4388469744477856e-06,-0.0912718975897679,-0.038050930542273584,-0.01674922786538135,-2.366433268478216e-05,-9.788688949197684e-07,-3.4388469744477856e-06
5040.0,39348.24061040622,15149.700183033428,-0.017981298825496084,-1.104801360631885,2.8693133610917,-3.4055985373664846e-06,-0.09989367978603392,-0.0381778786719416,-0.017981298825496084,-2.4231706951576183e-05,2.785666977407427e-07,-3.4055985373664846e-06
5400.0,38936.99947624554,16177.314175508916,-0.019200977143866173,-1.179740413295538,2.8393253735509427,-3.370002917374765e-06,-0.1087167231007916,-0.03784683992424218,-0.019200977143866173,-2.4782385751512626e-05,1.5653565522305853e-06,-3.370002917374765e-06
5760.0,38498.92506097498,17193.779634863346,-0.020407422200214728,-1.25386658342821,2.8073806215655925,-3.3320846358097937e-06,-0.11773494850183895,-0.03704740573552992,-0.020407422200214728,-2.5315989635691182e-05,2.88061421558383e-06,-3.3320846358097937e-06
6120.0,38034.31921412955,18198.39604656135,-0.021599802490533407,-1.3271287904457443,2.7735011100647564,-3.2918698143680025e-06,-0.12694214248004637,-0.03576949021131833,-0.021599802490533407,-2.5832150911711797e-05,4.223433623702835e-06,-3.2918698143680025e-06
6480.0,37543.50206823864,19190.47105825279,-0.022777296200010944,-1.399476548571285,2.7377101769939647,-3.249386157140374e-06,-0.1363319613128709,-0.03400333705040889,-0.022777296200010944,-2.6330513895129244e-05,5.5928897185042315e-06,-3.249386157140374e-06
6840.0,37026.81181842382,20169.320956797063,-0.023939091769297982,-1.4708600016073774,2.700032477265379,-3.204662931558576e-06,-0.14589793542901291,-0.031739526334114886,-0.023939091769297982,-2.6810735159389852e-05,6.988039089580532e-06,-3.204662931558576e-06
7200.0,36484.60448955577,21134.271139345965,-0.025084388453718406,-1.5412299572760293,2.6604939658015265,-3.157730948264969e-06,-0.15563347387106155,-0.02896898097040043,-0.025084388453718406,-2.7272483766763067e-05,8.407920618780425e-06,-3.157730948264969e-06
7560.0,35917.25369113001,22084.65657816094,-0.026212396875042215,-1.6105379211031412,2.6191218796841538,-3.108622539920237e-06,-0.16553186879888063,-0.0256829729453735,-0.026212396875042215,-2.771544150025198e-05,9.851556143352827e-06,-3.108622539920237e-06
7920.0,35325.1503600298,23019.822278844542,-0.027322339565440095,-1.6787361298239913,2.575944719420394,-3.0573715389631286e-06,-0.17558630015539503,-0.021873129355955923,-0.027322339565440095,-2.8139303079086577e-05,1.1317951129620342e-05,-3.0573715389631286e-06
