time_s,r_x_km,r_y_km,r_z_km,v_x_kms,v_y_kms,v_z_kms,rho_x_km,rho_y_km,rho_z_km,rho_dot_x_kms,rho_dot_y_kms,rho_dot_z_kms
0.0,42164.14,0.0,0.0,0.0,3.0746611796284924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600.0,40719.5418274286,10942.078809395256,0.0,-0.7979405708477374,2.9693191620724204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7200.0,36484.72463971946,21134.374216584085,0.0,-1.541209660400477,2.6605091221008457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10800.0,29749.84320559844,29878.464337541813,0.0,-2.178879333148096,2.1693854160220125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14400.0,20976.36097493753,36575.13623563037,0.0,-2.667253033973067,1.5295933063089961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18000.0,10765.447194646033,40765.44445278305,0.0,-2.972859299678816,0.7849663493460936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21600.0,-183.2000818256199,42162.16841028702,0.0,-3.0747464089718206,-0.013474428822913267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25200.0,-11119.288944428707,40669.511337643096,0.0,-2.9659204906992396,-0.8110147557535906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28800.0,-21293.345712905324,36389.68654149432,0.0,-2.6538279216482192,-1.5529958829617145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32400.0,-30008.082373018256,29615.933918170187,0.0,-2.159848118240025,-2.188561217308797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36000.0,-36666.19755828998,20812.439575516153,0.0,-1.5178306477394448,-2.674143825049399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39600.0,-40811.33103145399,10582.530526018967,0.0,-0.7717763055810503,-2.9764551914222492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43200.0,-42159.35930164755,-372.6773924341496,0.0,0.027179139101856976,-3.0747695773151866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46800.0,-40617.88197570401,-11302.342890992233,0.0,0.8242715901974361,-2.962346592930557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50400.0,-36292.55931039575,-21457.375851376168,0.0,1.564864731455634,-2.646893896611496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54000.0,-29479.865213077606,-30141.793738737317,0.0,2.1981973472745726,-2.1500381000319644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57600.0,-20646.75396906011,-36760.43264208194,0.0,2.6808642212668,-1.5058403780404552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61200.0,-10398.638415511861,-40859.73918737797,0.0,2.979791466557913,-0.7584591327297145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64800.0,562.1202161647624,-42158.8464359321,0.0,3.0745021822061562,0.04087926977840921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68400.0,11484.360400013376,-40568.805799095826,0.0,2.9585174133097554,0.8373932636872095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72000.0,21619.602671784298,-36198.661298851825,0.0,2.639797033500176,1.5765010224557066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75600.0,30273.336763592666,-29347.95567017198,0.0,2.140191177113793,2.207560044034962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79200.0,36852.600493883474,-20486.18754556094,0.0,1.4939406431820021,2.687335355040554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82800.0,40906.594136015374,-10220.631592575524,0.0,0.7453296319737273,2.9829592862560297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86400.0,42157.552726334136,745.271745488018,0.0,-0.054348129521815405,3.0741808270160895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
