time_s,r_x_km,r_y_km,r_z_km,v_x_kms,v_y_kms,v_z_kms,rho_x_km,rho_y_km,rho_z_km,rho_dot_x_kms,rho_dot_y_kms,rho_dot_z_kms
0.0,42164.06053226643,-0.7840532617635887,0.29401997335237245,2.8587066245221672e-05,3.0746669745138018,4.346163913066977e-06,-0.07946773357252823,-0.7840532617635887,0.29401997335237245,-2.8587066245221693e-05,1.1589770618287366e-05,4.346163913066977e-06
60.0,42163.65865702935,183.69538410505027,0.29427792781415363,-0.013424407207378416,3.0746377942494596,4.252304426023026e-06,-0.0811821913219084,-0.7833503728608143,0.29427792781415363,-2.8561434488882244e-05,1.183982209763825e-05,4.252304426023026e-06
120.0,42162.44960850805,368.1713048413276,0.29453024825503354,-0.026877146155692404,3.0745497536804693,4.158363515949192e-06,-0.08289509478124112,-0.7826324876449192,0.29453024825503354,-2.8535256066956935e-05,1.2089646924352496e-05,4.158363515949192e-06
180.0,42160.43340974736,552.6401773732732,0.2947769298435722,-0.04032937226904305,3.0744028544773623,4.064342981156517e-06,-0.08460641115505238,-0.7818996198584136,0.2947769298435722,-2.850853148054599e-05,1.2339240316021321e-05,4.064342981156517e-06
240.0,42157.61009924247,737.098470261117,0.2950179678562737,-0.05378082804746128,3.0741970994370917,3.970244621480906e-06,-0.08631610766204693,-0.7811517835308915,0.2950179678562737,-2.848126124121262e-05,1.258859749344631e-05,3.970244621480906e-06
300.0,42153.97973093809,921.5426522666967,0.2952533576776777,-0.06723125600558856,3.0739324924829816,3.8760702382486904e-06,-0.08802415160396565,-0.7803889929787042,0.2952533576776777,-2.8453445870974355e-05,1.2837713686022934e-05,3.8760702382486904e-06
360.0,42149.542374227545,1105.9691924210395,0.29548309480044704,-0.08068039867760253,3.073609038664653,3.781821634242167e-06,-0.08973051025976204,-0.7796112628041096,0.29548309480044704,-2.8425085902212352e-05,1.3086584124832349e-05,3.781821634242167e-06
420.0,42144.298113951365,1290.3745600919365,0.29570717482545444,-0.09412799862214227,3.073226744157929,3.6875006136651172e-06,-0.09143515099806715,-0.7788186078946798,0.29570717482545444,-2.839618187776617e-05,1.3335204048104448e-05,3.6875006136651172e-06
480.0,42138.24705039571,1474.7552250515107,0.2959255934618664,-0.10757379842723311,3.072785616264717,3.5931089821082844e-06,-0.09313804120772745,-0.7780110434236626,0.2959255934618664,-2.8366734350805353e-05,1.3583568699629733e-05,3.5931089821082844e-06
540.0,42131.389299290466,1659.1076575437792,0.29613834652722587,-0.12101754071521091,3.072285663412871,3.498648546514835e-06,-0.09483914827200536,-0.7771885848511151,0.29613834652722587,-2.8336743885062965e-05,1.3831673323702407e-05,3.498648546514835e-06
