time_s,r_x_km,r_y_km,r_z_km,v_x_kms,v_y_kms,v_z_kms,rho_x_km,rho_y_km,rho_z_km,rho_dot_x_kms,rho_dot_y_kms,rho_dot_z_kms
0.0,42164.14,0.0,0.0,5.01814083307381e-06,3.074661579775598,-6.810882177452908e-07,0.0,0.0,0.0,5.01814083307381e-06,4.0014710558466267e-07,-6.810882177452908e-07
360.0,42149.6134170395,1106.7510344127072,-0.0002451635939510801,-0.08070362065710258,3.073602151574271,-6.808535194971243e-07,0.0018101046490808517,9.656509784165079e-05,-0.0002451635939510801,5.0374186931509965e-06,1.3615696264601942e-07,-6.808535194971243e-07
720.0,42106.0400676667,2212.7393681530443,-0.0004901582245784276,-0.16135663956699564,3.070424597179674,-6.801495865300796e-07,0.003626524951798,9.79224755953903e-05,-0.0004901582245784276,5.0532257370094315e-06,-1.2875430077677029e-07,-6.801495865300796e-07
1080.0,42033.44998020153,3317.202826157297,-0.000734815045006594,-0.2418984639435056,3.0651311061720605,-6.789769039443549e-07,0.005448009367913613,3.773365268262036e-06,-0.000734815045006594,5.065551071863593e-06,-3.944041790022563e-07,-6.789769039443549e-07
1440.0,41931.893177196245,4419.380284053586,-0.0009789654411402773,-0.32227359573849373,3.0577253258130868,-6.773362797885671e-07,0.007273302886824608,-0.00018611520791343052,-0.0009789654411402773,5.074386202006513e-06,-6.606096572181142e-07,-6.773362797885671e-07
1800.0,41801.43964097942,5518.512192505294,-0.001222441147832276,-0.4024266517170685,3.048212358535042,-6.752288445034517e-07,0.009101147874596472,-0.0004719102574459261,-0.001222441147832276,5.079725035111849e-06,-9.271873400285908e-07,-6.752288445034517e-07
2160.0,41642.179265455816,6613.841100470344,-0.0014650743648112394,-0.48230240159469867,3.036598758428913,-6.726560501437373e-07,0.010930284919531843,-0.00085371272241007,-0.0014650743648112394,5.081563886267345e-06,-1.1939535724595732e-06,-6.726560501437373e-07
2520.0,41454.22179419493,7704.612177016333,-0.0017066978722894382,-0.5618458060692065,3.022892526733714,-6.696196693787348e-07,0.012759453718645912,-0.0013315574023037872,-0.0017066978722894382,5.079901480354288e-06,-1.460724570840052e-06,-6.696196693787348e-07
2880.0,41237.696744850895,8790.073731332503,-0.0019471451461710206,-0.6410020547215202,3.007103106330165,-6.66121794272325e-07,0.014587393955146645,-0.0019054129278988428,-0.0019471451461710206,5.074738953182561e-06,-1.7273165474354016e-06,-6.66121794272325e-07
3240.0,40992.75331996563,9869.477730580766,-0.002186250472781475,-0.7197166037591536,2.989241375242491,-6.621648348431802e-07,0.016412846163067284,-0.002575181787429187,-0.002186250472781475,5.066079850482394e-06,-1.9935458376316102e-06,-6.621648348431802e-07
3600.0,40719.56030421653,10942.08031522951,-0.0024238490630393602,-0.7979352135764911,2.9693196391527996,-6.577515174062053e-07,0.018234552565479692,-0.003340700392136433,-0.0024238490630393602,5.053930125245078e-06,-2.2592290245468006e-06,-6.577515174062053e-07
3960.0,40418.30594817929,12007.142311515592,-0.0026597771659917484,-0.8756039861060765,2.9473516229331524,-6.528848826963356e-07,0.020051257962392287,-0.004201739179469447,-0.0026597771659917484,5.038298135110524e-06,-2.5241830669392512e-06,-6.528848826963356e-07
4320.0,40089.19783868578,13063.929740681928,-0.0028938721816352394,-0.9526694019352512,2.923352461201142,-6.475682837759758e-07,0.021861710629965548,-0.005158002791350884,-0.0028938721816352394,5.019194634160367e-06,-2.7882254281384587e-06,-6.475682837759758e-07
4680.0,39732.462755865934,14111.714324640276,-0.00312597277294493,-1.029078357162643,2.8973386879054335,-6.418053837275141e-07,0.023664663085892913,-0.00620913024891489,-0.00312597277294493,4.99663276812863e-06,-3.0511741932152205e-06,-6.418053837275141e-07
