time_s,r_x_km,r_y_km,r_z_km,v_x_kms,v_y_kms,v_z_kms,rho_x_km,rho_y_km,rho_z_km,rho_dot_x_kms,rho_dot_y_kms,rho_dot_z_kms
0.0,42164.14,0.0,0.0,1.0891493274401454e-05,3.0746526757250603,-3.6456210163688865e-07,0.0,0.0,0.0,1.0891493274401454e-05,-8.503903432068225e-06,-3.6456210163688865e-07
360.0,42149.61553191752,1106.7478293320219,-0.00013122728117701373,-0.08069774341942496,3.073593250694852,-3.644364760922852e-07,0.003840125002962173,-0.003162923912473641,-0.00013122728117701373,1.0441309480285122e-05,-9.063956649694682e-06,-3.644364760922852e-07
720.0,42106.044300130896,2212.732960327388,-0.0002623641223602949,-0.1613507513362658,3.070415706198,-3.640596860979795e-07,0.007516879503245192,-0.006523189537933563,-0.0002623641223602949,9.983931513600016e-06,-9.600183336857021e-06,-3.640596860979795e-07
1080.0,42033.45633533651,3317.1932204390832,-0.00039332014590834504,-0.24189255863031628,3.0651222323293035,-3.6343199137248257e-07,0.011027730180067264,-0.010072152333538765,-0.00039332014590834504,9.519674469652077e-06,-1.0112214068162865e-05,-3.6343199137248257e-07
1440.0,41931.901662091164,4419.367487982088,-0.0005240050987990699,-0.3222676683000119,3.0577164767809175,-3.625538244875487e-07,0.014370257985889758,-0.013801037752462131,-0.0005240050987990699,9.048858181540673e-06,-1.0599696079499638e-05,-3.625538244875487e-07
1800.0,41801.45026434701,5518.496216446277,-0.0006543289148068814,-0.4024206981796356,3.048203542330202,-3.6142579057024243e-07,0.017542159868708218,-0.017700947293457926,-0.0006543289148068814,8.571806999465043e-06,-1.1062293517492089e-05,-3.6142579057024243e-07
2160.0,41642.19203724423,6613.82195772475,-0.0007842017765511743,-0.4822964190708008,3.03658998332673,-3.6004866688630974e-07,0.020541250273649437,-0.02176286462299876,-0.0007842017765511743,8.08884956807165e-06,-1.149968766448003e-05,-3.6004866688630974e-07
2520.0,41454.236725194554,7704.589883897701,-0.000913534177373492,-0.5618397927687699,3.0228838011809045,-3.5842340230514315e-07,0.023365462723092836,-0.025977661783783704,-0.000913534177373492,7.600318600574985e-06,-1.191157716110275e-05,-3.5842340230514315e-07
2880.0,41237.71384629807,8790.048307212899,-0.0010422369830008211,-0.6409960099575052,3.007094438857252,-3.565511166467052e-07,0.026012851209654193,-0.03033610549279123,-0.0010422369830008211,7.106550648492041e-06,-1.2297678213810176e-05,-3.565511166467052e-07
3240.0,40992.772603145415,9869.449197905187,-0.0011702214929525956,-0.7197105279474388,2.98923277437618,-3.544330999108596e-07,0.02848159154803363,-0.03482886348489409,-0.0011702214929525956,6.6078858717933615e-06,-1.2657724789204012e-05,-3.544330999108596e-07
3600.0,40719.58178006653,10942.048699498777,-0.001297399501649173,-0.7979291082300598,2.969311113328647,-3.5207081138963604e-07,0.03076998262435165,-0.039446510953491894,-0.001297399501649173,6.10466780351295e-06,-1.2991468798245738e-05,-3.5207081138963604e-07
3960.0,40418.32962689661,12007.107641237892,-0.001423683359179744,-0.875597853823535,2.9473431804088674,-3.4946587866303875e-07,0.03287644755794823,-0.04417953703760866,-0.001423683359179744,5.597243114825733e-06,-1.3298680263330138e-05,-3.4946587866303875e-07
4320.0,40089.22372933907,13063.892047293335,-0.0015489860316878692,-0.9526632463837286,2.923344109970842,-3.46620096479084e-07,0.03479953481288076,-0.04901835136317809,-0.0015489860316878692,5.085961374830149e-06,-1.3579147485931576e-05,-3.46620096479084e-07
4680.0,39732.490866014676,14111.673642394615,-0.0016732211613331124,-1.029072183055139,2.8973304356152014,-3.4353542551883573e-07,0.03653791915610414,-0.0539532906502637,-0.0016732211613331124,4.571174811770302e-06,-1.3832677180349658e-05,-3.4353542551883573e-07
5040.0,39348.376852294845,15149.730353539864,-0.0017963031257875023,-1.1047720130364547,2.8693200788134665,-3.4021399104728257e-07,0.03809040263497766,-0.05897462538350235,-0.0017963031257875023,4.053238069827936e-06,-1.40590946157873e-05,-3.4021399104728257e-07
5400.0,38937.146371026574,16177.346807438385,-0.0019181470972259073,-1.1797105738356168,2.8393323365775203,-3.366580814509816e-07,0.039455915338809516,-0.06407256649474363,-0.0019181470972259073,3.5325079645720926e-06,-1.4258243733601906e-05,-3.366580814509816e-07
5760.0,38499.082790265114,17193.81482334361,-0.0020386691007697223,-1.2538362271894967,2.807387868182738,-3.3287014666346846e-07,0.04063351620034193,-0.06923727211764678,-0.0020386691007697223,3.009343237573379e-06,-1.4429987259859766e-05,-3.3287014666346846e-07
6120.0,38034.48796813966,18198.433900937376,-0.002157786072343667,-1.3270978946235166,2.773508680953856,-3.288527964795123e-07,0.04162239357213587,-0.07445885436741324,-0.002157786072343667,2.484104310604739e-06,-1.4574206788571321e-05,-3.288527964795123e-07
6480.0,37543.68204498603,19190.51170292988,-0.0022754159159058766,-1.3994450926267894,2.7377181151233048,-3.246087987593696e-07,0.042421865822733565,-0.07972738610934835,-0.0022754159159058766,1.957153038175556e-06,-1.4690802873205329e-05,-3.246087987593696e-07
