time_s,r_x_km,r_y_km,r_z_km,v_x_kms,v_y_kms,v_z_kms,rho_x_km,rho_y_km,rho_z_km,rho_dot_x_kms,rho_dot_y_kms,rho_dot_z_kms
0.0,42164.14,0.0,0.0,-6.117293194869812e-06,3.074652577838329,1.0791107007894181e-05,0.0,0.0,0.0,-6.117293194869812e-06,-8.601790163140084e-06,1.0791107007894181e-05
360.0,42149.60940734788,1106.747794069151,0.0038843522876966115,-0.0807147639254092,3.0735931525341385,1.0787388466986008e-05,-0.0022832599917128322,-0.003037413071693829,0.0038843522876966115,-6.566756188011421e-06,-8.26879376930644e-06,1.0787388466986008e-05
720.0,42106.03204255941,2212.7328894383113,0.007766027533150496,-0.16136780695134675,3.070415605985467,1.077623540449023e-05,-0.004727521478623007,-0.005950713717388744,0.007766027533150496,-7.011694672736851e-06,-7.91231626832353e-06,1.077623540449023e-05
1080.0,42033.4379279359,3317.1931125890305,0.01164235053762236,-0.24190967258525026,3.06512212644736,1.0757655501666263e-05,-0.0073311003915099504,-0.008731492458386798,0.01164235053762236,-7.451802113229503e-06,-7.532603238734417e-06,1.0757655501666263e-05
1440.0,41931.87707971656,4419.367340204476,0.01551064978881291,-0.3222848635542715,3.0577163597840347,1.0731661556303775e-05,-0.010092202863806878,-0.011371431114104071,0.01551064978881291,-7.886775300368382e-06,-7.1299162652973434e-06,1.0731661556303775e-05
1800.0,41801.41947365372,5518.496023487727,0.019368259301335785,-0.4024379973097531,3.048203406963039,1.0698271473925959e-05,-0.013008926510276922,-0.013862308525777287,0.019368259301335785,-8.31631456005888e-06,-6.704532753750074e-06,1.0698271473925959e-05
2160.0,41642.15499684554,6613.821711397764,0.023212520453391103,-0.48231384415985395,3.0365898205485142,1.0657508255479209e-05,-0.016079261738823597,-0.016196006217550695,0.023212520453391103,-8.740123958856877e-06,-6.256745741355081e-06,1.0657508255479209e-05
2520.0,41454.19338585904,7704.589572443212,0.027040783818376015,-0.5618573652973483,3.0228836001959944,1.0609399981517708e-05,-0.01930109311767284,-0.01836451399563118,0.027040783818376015,-9.157911509429942e-06,-5.786863701090257e-06,1.0609399981517708e-05
2880.0,41237.66415118586,8790.047914674946,0.030850410990172418,-0.6410137506964898,3.007094187151806,1.055397979289364e-05,-0.022672200861543375,-0.02035993545779733,0.030850410990172418,-9.569389369817675e-06,-5.295210320655575e-06,1.055397979289364e-05
3240.0,40992.716488082675,9869.448703519858,0.03463877640085607,-0.7197284568529246,2.989232457760818,1.0491285867966289e-05,-0.026190262288918208,-0.02217449344139565,0.03463877640085607,-9.974274041938117e-06,-4.78212428615476e-06,1.0491285867966289e-05
