time_s,r_x_km,r_y_km,r_z_km,v_x_kms,v_y_kms,v_z_kms,rho_x_km,rho_y_km,rho_z_km,rho_dot_x_kms,rho_dot_y_kms,rho_dot_z_kms
0.0,42164.13999999872,-0.8,0.0,2.9168494171857805e-05,3.074661179628586,0.0,-1.280568540096283e-09,-0.8,0.0,-2.9168494171857825e-05,1.8708346327452045e-13,0.0
3600.0,40719.642076216485,10941.305749039513,0.0,-0.797915330943554,2.969333783183706,0.0,-0.10380404290286323,-0.7725910003172296,0.0,-2.816889913006161e-05,1.5139675844188028e-05,0.0
7200.0,36484.89813156292,21133.674718471728,0.0,-1.5411951488745765,2.6605344257707526,0.0,-0.20049490032088843,-0.6922418824973259,0.0,-2.5239432538717642e-05,2.9242113166723417e-05,0.0
10800.0,29750.04320200356,29877.865207869843,0.0,-2.178879459851565,2.1694145857168357,0.0,-0.2834480579180295,-0.5644573716026523,0.0,-2.058069656273482e-05,4.134117043101636e-05,0.0
14400.0,20976.533595106677,36574.637241679404,0.0,-2.667267765378251,1.5296184835865503,0.0,-0.3469797305721487,-0.39799215126996035,0.0,-1.4511720347393884e-05,5.060783135545557e-05,0.0
18000.0,10765.545930985458,40765.01838387566,0.0,-2.9728846675558462,0.784980750805326,0.0,-0.38673618735917314,-0.20425156047558254,0.0,-7.448155381039454e-06,5.6406993929837836e-05,0.0
21600.0,-183.2018331526346,42161.76840675144,0.0,-3.074775579058562,-0.01347468389317005,0.0,-0.3999921498976059,0.003489361238364449,0.0,1.261462846541924e-07,5.8341018644766337e-05,0.0
25200.0,-11119.390714040488,40669.08351443366,0.0,-2.965945603714011,-0.811029599463122,0.0,-0.3858378017837626,0.2109951258429239,0.0,7.692239719923792e-06,5.627704446964341e-05,0.0
28800.0,-21293.520082417068,36389.18450616724,0.0,-2.6538422108075994,-1.553021316648123,0.0,-0.3452415247209459,0.40404515324932894,0.0,1.4731625019066442e-05,5.0356182567008505e-05,0.0
32400.0,-30008.282360711575,29615.33127161729,0.0,-2.159847732746666,-2.1885903885739615,0.0,-0.2809839565399854,0.5694084310608637,0.0,2.0761786342817476e-05,4.098393361544862e-05,0.0
36000.0,-36666.36927716197,20811.737026513245,0.0,-1.5178156907408866,-2.674168873995353,0.0,-0.19746777800014365,0.6957506371788421,0.0,2.536929443505567e-05,2.8802461994009268e-05,0.0
39600.0,-40811.42820916531,10581.755701537704,0.0,-0.7717508066826241,-2.9764693686403976,0.0,-0.10041617364903759,0.7744114387135722,0.0,2.8238193999896025e-05,1.464661022890423e-05,0.0
43200.0,-42159.35574942678,-373.4773908268854,0.0,0.027208309531693318,-3.074769062787194,0.0,0.0035194122654314108,0.7999985377421411,0.0,2.917171530605573e-05,-5.133372546491011e-07,0.0
46800.0,-40617.778645601036,-11303.11417906322,0.0,0.8242965723895732,-2.9623315255260296,0.0,0.10721532911658413,0.7707575960238443,0.0,2.8105805863483514e-05,-1.563821125394803e-05,0.0
50400.0,-36292.38403874328,-21458.072282077843,0.0,1.5648787942673594,-2.646868336651844,0.0,0.2035642609374882,0.6886925773266299,0.0,2.5113541956581397e-05,-2.9691256544349113e-05,0.0
54000.0,-29479.665219393748,-30142.38933685455,0.0,2.1981967019823765,-2.150008935040716,0.0,0.28596267207985904,0.5594282268643245,0.0,2.0400111720763423e-05,-4.170926238252822e-05,0.0
57600.0,-20646.583132242737,-36760.92860280284,0.0,2.680849042297762,-1.5058154667009223,0.0,0.3487636428785536,0.3918241649609831,0.0,1.4288716073398522e-05,-5.0868627121394224e-05,0.0
61200.0,-10398.542756492561,-40860.163553386345,0.0,2.979765844196188,-0.758445187359501,0.0,0.3876639766661978,0.19736716604337204,0.0,7.198364014356544e-06,-5.6541813568045316e-05,0.0
64800.0,562.1149334085861,-42159.24654093374,0.0,3.0744730202291626,0.040878491586531666,0.0,0.3999990104312071,-0.010616567354208068,0.0,-3.8490064572093316e-07,-5.8340321617277895e-05,0.0
68400.0,11484.255608806485,-40569.2355147353,0.0,2.958492568807211,0.8373779711033543,0.0,0.38492494562990276,-0.21787499646139624,0.0,-7.941353118591414e-06,-5.614124141303554e-05,0.0
72000.0,21619.426615597604,-36199.166521520594,0.0,2.6397832001857746,1.57647533469036,0.0,0.3434762758589551,-0.4102069890114076,0.0,-1.4953223611577214e-05,-5.0095586020430154e-05,0.0
75600.0,30273.13688684142,-29348.561957493665,0.0,2.140192082343466,2.20753088040039,0.0,0.27849448275686095,-0.5744352489151521,0.0,-2.0940167623920186e-05,-4.061785679796713e-05,0.0
79200.0,36852.43066133017,-20486.893232401915,0.0,1.4939560442003965,2.687310570978914,0.0,0.19443299790068577,-0.6993088180587655,0.0,-2.5492142662066218e-05,-2.8357579793505622e-05,0.0
82800.0,40906.50012372945,-10221.408239986904,0.0,0.7453553815432672,2.9829455574590407,0.0,0.09705188315422904,-0.7762734334521801,0.0,-2.8297448945585958e-05,-1.4154779725770131e-05,0.0
86400.0,42157.55989201585,744.4716900402599,0.0,-0.05431896594728049,3.074181851451706,0.0,-0.0069768081816831366,-0.8000571171044953,0.0,-2.9164028158373467e-05,1.0175526418837267e-06,0.0
